Date,Open,High,Low,Close,Adj Close,Volume
3/12/2021,392.070007,394.209991,391.200012,394.059998,374.563324,64653600
3/15/2021,394.329987,396.690002,392.029999,396.410004,376.797089,73427200
3/16/2021,397.070007,397.829987,395.079987,395.910004,376.321777,73722500
3/17/2021,394.529999,398.119995,393.299988,397.26001,377.60495,97959300
3/18/2021,394.480011,396.720001,390.75,391.480011,372.110962,115349100
3/19/2021,389.880005,391.570007,387.149994,389.480011,371.422485,113624500
3/22/2021,390.029999,394.070007,389.970001,392.589996,374.388245,73778600
3/23/2021,391.910004,393.459991,388.660004,389.5,371.441528,90686600
3/24/2021,391,392.75,387.470001,387.519989,369.553345,97588600
3/25/2021,385.980011,390.549988,383.899994,389.700012,371.632263,116128600
3/26/2021,390.929993,396.410004,390.290009,395.980011,377.621094,114409100
3/29/2021,394.399994,396.75,392.809998,395.779999,377.430328,108107600
3/30/2021,394.420013,395.450012,393.019989,394.730011,376.429047,76262200
3/31/2021,395.339996,398,395.309998,396.329987,377.954834,112734200
4/1/2021,398.399994,400.670013,398.179993,400.609985,382.036407,99682900
4/5/2021,403.459991,406.940002,403.380005,406.359985,387.519836,91684800
4/6/2021,405.76001,407.23999,405.399994,406.119995,387.290924,62021000
4/7/2021,405.940002,406.959991,405.450012,406.589996,387.739136,55836300
4/8/2021,407.929993,408.579987,406.929993,408.519989,389.579651,57863100
4/9/2021,408.390015,411.670013,408.26001,411.48999,392.411957,61104600
4/12/2021,410.850006,411.929993,410.200012,411.640015,392.555054,56704900
4/13/2021,411.529999,413.529999,411.119995,412.859985,393.718475,56551000
4/14/2021,412.829987,413.959991,410.869995,411.450012,392.37381,61659900
4/15/2021,413.73999,416.160004,413.690002,415.869995,396.588959,60229800
4/16/2021,417.25,417.910004,415.730011,417.26001,397.91449,82037300
4/19/2021,416.26001,416.73999,413.790009,415.209991,395.959534,78498500
4/20/2021,413.910004,415.089996,410.589996,412.170013,393.060486,81851800
4/21/2021,411.51001,416.290009,411.359985,416.070007,396.779633,66793000
4/22/2021,415.890015,416.779999,411.130005,412.269989,393.155853,97582800
4/23/2021,412.869995,418.25,412.790009,416.73999,397.418579,73209200
4/26/2021,417.440002,418.220001,416.809998,417.609985,398.24823,52182400
4/27/2021,417.929993,418.140015,416.299988,417.519989,398.162415,51303100
4/28/2021,417.809998,419.01001,416.899994,417.399994,398.047974,51238900
4/29/2021,420.320007,420.720001,416.440002,420.059998,400.584686,78544300
4/30/2021,417.630005,418.540009,416.339996,417.299988,397.952606,85527000
5/3/2021,419.429993,419.839996,417.670013,418.200012,398.810883,68128300
5/4/2021,416.070007,416.600006,411.670013,415.619995,396.350494,101591200
5/5/2021,417.380005,417.630005,415.149994,415.75,396.474487,60162200
5/6/2021,415.829987,419.209991,413.679993,419.070007,399.640564,74321400
5/7/2021,419.890015,422.820007,419.160004,422.119995,402.549103,67733800
5/10/2021,422.5,422.73999,417.809998,417.940002,398.562958,81852400
5/11/2021,413.100006,415.269989,410.059998,414.209991,395.00592,116888000
5/12/2021,411.230011,412.589996,404,405.410004,386.613861,134811000
5/13/2021,407.070007,412.350006,407.019989,410.279999,391.258057,106394000
5/14/2021,413.209991,417.48999,413.179993,416.579987,397.265991,82201600
5/17/2021,415.390015,416.390015,413.359985,415.519989,396.255157,65129200
5/18/2021,415.799988,416.059998,411.769989,411.940002,392.841095,59810200
5/19/2021,406.920013,411.049988,405.329987,410.859985,391.811188,106467100
5/20/2021,411.799988,416.630005,411.670013,415.279999,396.026245,78022200
5/21/2021,416.869995,418.200012,414.450012,414.940002,395.701996,76578700
5/24/2021,417.339996,420.320007,417.079987,419.170013,399.735962,51376700
5/25/2021,420.329987,420.709991,417.619995,418.23999,398.848999,57451400
5/26/2021,418.869995,419.609985,417.76001,419.070007,399.640564,43088600
5/27/2021,420.170013,420.720001,418.98999,419.290009,399.850342,56707700
5/28/2021,420.970001,421.25,419.790009,420.040009,400.565521,58520200
6/1/2021,422.570007,422.720001,419.200012,419.670013,400.212769,54216600
6/2/2021,420.369995,421.230011,419.290009,420.329987,400.842133,49097100
6/3/2021,417.850006,419.98999,416.279999,418.769989,399.354431,58138800
6/4/2021,420.75,422.920013,418.839996,422.600006,403.006927,55938800
6/7/2021,422.589996,422.779999,421.190002,422.190002,402.615936,51555000
6/8/2021,423.109985,423.209991,420.320007,422.279999,402.701721,47134300
6/9/2021,423.179993,423.26001,421.410004,421.649994,402.100922,48436300
6/10/2021,422.959991,424.630005,421.549988,423.609985,403.970001,51020100
6/11/2021,424.200012,424.429993,422.820007,424.309998,404.637543,45570800
6/14/2021,424.429993,425.369995,423.100006,425.26001,405.54361,42358500
6/15/2021,425.420013,425.459991,423.540009,424.480011,404.799683,51508500
6/16/2021,424.630005,424.869995,419.920013,422.109985,402.539612,80386100
6/17/2021,421.670013,423.019989,419.320007,421.970001,402.406097,90949700
6/18/2021,417.089996,417.829987,414.700012,414.920013,396.977478,118676300
6/21/2021,416.799988,421.059998,415.929993,420.859985,402.660522,72822000
6/22/2021,420.850006,424,420.079987,423.109985,404.813263,57700300
6/23/2021,423.190002,424.049988,422.51001,422.600006,404.325409,49445400
6/24/2021,424.890015,425.549988,424.619995,425.100006,406.717316,45110300
6/25/2021,425.899994,427.089996,425.549988,426.609985,408.161987,58129500
6/28/2021,427.170013,427.649994,425.890015,427.470001,408.984772,53159600
6/29/2021,427.880005,428.559998,427.130005,427.700012,409.204834,35970500
6/30/2021,427.209991,428.779999,427.179993,428.059998,409.549164,64827900
7/1/2021,428.869995,430.600006,428.799988,430.429993,411.816772,53441000
7/2/2021,431.670013,434.100006,430.519989,433.720001,414.964508,57697700
7/6/2021,433.779999,434.01001,430.01001,432.929993,414.208679,68710400
7/7/2021,433.660004,434.76001,431.51001,434.459991,415.672485,63549500
7/8/2021,428.779999,431.730011,427.519989,430.920013,412.285553,97595200
7/9/2021,432.529999,435.839996,430.709991,435.519989,416.686646,76238600
7/12/2021,435.429993,437.350006,434.970001,437.079987,418.179138,52889600
7/13/2021,436.23999,437.839996,435.309998,435.589996,416.753632,52911300
7/14/2021,437.399994,437.920013,434.910004,436.23999,417.375488,64130400
7/15/2021,434.809998,435.529999,432.720001,434.75,415.949982,55126400
7/16/2021,436.01001,436.059998,430.920013,431.339996,412.687408,75874700
7/19/2021,426.190002,431.410004,421.970001,424.970001,406.592926,147987000
7/20/2021,425.679993,432.420013,424.829987,431.059998,412.419525,99608200
7/21/2021,432.339996,434.700012,431.01001,434.549988,415.758575,64724400
7/22/2021,434.73999,435.720001,433.690002,435.459991,416.629211,47878500
7/23/2021,437.519989,440.299988,436.790009,439.940002,420.915497,63766600
7/26/2021,439.309998,441.029999,439.26001,441.019989,421.948822,43719200
7/27/2021,439.910004,439.940002,435.98999,439.01001,420.025696,67397100
7/28/2021,439.679993,440.299988,437.309998,438.829987,419.853516,52472400
7/29/2021,439.820007,441.799988,439.809998,440.649994,421.594788,47435300
7/30/2021,437.910004,440.059998,437.769989,438.51001,419.547363,68951200
8/2/2021,440.339996,440.929993,437.209991,437.589996,418.667175,58783300
8/3/2021,438.440002,441.279999,436.100006,441.149994,422.073212,58053900
8/4/2021,439.779999,441.119995,438.730011,438.980011,419.99704,46732200
8/5/2021,440.220001,441.850006,439.880005,441.76001,422.65686,38969700
8/6/2021,442.100006,442.940002,441.799988,442.48999,423.355194,46930000
8/9/2021,442.459991,442.799988,441.309998,442.130005,423.010834,41222600
8/10/2021,442.609985,443.440002,441.880005,442.679993,423.537079,43339300
8/11/2021,443.820007,443.880005,442.619995,443.779999,424.589478,44034300
8/12/2021,443.619995,445.26001,442.660004,445.109985,425.861969,38909400
8/13/2021,445.589996,445.940002,445.070007,445.920013,426.636963,39470300
8/16/2021,444.529999,447.109985,442.869995,446.970001,427.641541,73740000
8/17/2021,444.23999,444.959991,440.850006,444.040009,424.838226,92673900
8/18/2021,442.959991,444.630005,438.920013,439.179993,420.188385,89351900
8/19/2021,436.269989,441.140015,436.119995,439.859985,420.838928,92812200
8/20/2021,440.230011,443.709991,439.709991,443.359985,424.187622,72008700
8/23/2021,445.160004,448.230011,443.440002,447.26001,427.919037,54973000
8/24/2021,447.970001,448.540009,447.420013,447.970001,428.598297,38744700
8/25/2021,448.170013,449.459991,447.769989,448.910004,429.49762,40529700
8/26/2021,448.609985,448.859985,446.160004,446.26001,426.96228,57829600
8/27/2021,447.119995,450.649994,447.059998,450.25,430.779694,77235100
8/30/2021,450.970001,453.070007,450.709991,452.230011,432.674072,48357400
8/31/2021,452.130005,452.48999,450.920013,451.559998,432.033051,59300200
9/1/2021,452.559998,453.109985,451.549988,451.799988,432.262634,48721400
9/2/2021,453.320007,454.049988,451.910004,453.190002,433.592529,42501000
9/3/2021,451.980011,453.630005,451.549988,453.079987,433.487274,47170500
9/7/2021,452.709991,452.809998,450.73999,451.459991,431.937378,51671500
9/8/2021,450.890015,451.670013,448.859985,450.910004,431.411133,56181900
9/9/2021,450.700012,452.570007,448.720001,448.980011,429.564606,57970400
9/10/2021,451.040009,451.48999,445.309998,445.440002,426.177704,89948200
9/13/2021,448.640015,448.920013,444.109985,446.579987,427.268341,83738600
9/14/2021,448.119995,448.339996,443.220001,444.170013,424.962616,78197100
9/15/2021,444.619995,448.410004,443.440002,447.880005,428.512207,78792200
9/16/2021,447.320007,448.359985,444.019989,447.170013,427.832916,77786700
9/17/2021,444.920013,445.369995,441.019989,441.399994,423.665344,118425000
9/20/2021,434.880005,436.559998,428.859985,434.040009,416.601105,166445500
9/21/2021,436.529999,437.910004,433.070007,433.630005,416.20752,92526100
9/22/2021,436.049988,440.029999,433.75,437.859985,420.267578,102350100
9/23/2021,439.850006,444.890015,439.600006,443.179993,425.37381,76396000
9/24/2021,441.440002,444.670013,441.209991,443.910004,426.074524,62094800
9/27/2021,442.809998,444.049988,441.899994,442.640015,424.85556,61371100
9/28/2021,439.690002,440.040009,432.940002,433.720001,416.293915,130436300
9/29/2021,435.190002,437.040009,433.850006,434.450012,416.994598,82329200
9/30/2021,436.019989,436.769989,428.779999,429.140015,411.897919,140506000
10/1/2021,430.980011,436.029999,427.230011,434.23999,416.79303,129240100
10/4/2021,433,433.959991,426.359985,428.640015,411.41803,128570000
10/5/2021,430.23999,435.48999,429.390015,433.100006,415.698792,90682500
10/6/2021,429.269989,435.119995,427.540009,434.899994,417.426483,113032200
10/7/2021,438.390015,441.679993,438.200012,438.660004,421.035431,72437500
10/8/2021,439.480011,439.890015,437.190002,437.859985,420.267578,74557400
10/11/2021,437.160004,440.26001,434.619995,434.690002,417.224915,65233300
10/12/2021,435.670013,436.100006,432.779999,433.619995,416.197906,71181200
10/13/2021,434.709991,436.049988,431.540009,435.179993,417.695251,72974000
10/14/2021,439.079987,442.660004,438.579987,442.5,424.721161,70236800
10/15/2021,444.75,446.26001,444.089996,445.869995,427.95575,66260200
10/18/2021,443.970001,447.549988,443.269989,447.190002,429.222717,62213200
10/19/2021,448.920013,450.709991,448.269989,450.640015,432.534088,46996800
10/20/2021,451.130005,452.730011,451.01001,452.410004,434.232971,49571600
10/21/2021,451.769989,453.829987,451.309998,453.589996,435.365601,41305400
10/22/2021,453.130005,454.670013,451.049988,453.119995,434.91449,58845100
10/25/2021,454.279999,455.899994,452.390015,455.549988,437.246826,45214500
10/26/2021,457.200012,458.48999,455.559998,455.959991,437.640289,56075100
10/27/2021,456.450012,457.160004,453.859985,453.940002,435.701538,72438000
10/28/2021,455.459991,458.399994,455.450012,458.320007,439.905548,51437900
10/29/2021,455.869995,459.559998,455.559998,459.25,440.798126,70162400
11/1/2021,460.299988,460.700012,458.200012,460.040009,441.556427,48433600
11/2/2021,460.220001,462.230011,460.079987,461.899994,443.341705,48908400
11/3/2021,461.299988,465.149994,460.829987,464.720001,446.04834,52509800
11/4/2021,465.359985,467,464.98999,466.910004,448.150421,52847100
11/5/2021,469.279999,470.649994,466.920013,468.529999,449.705261,66390600
11/8/2021,469.700012,470.230011,468.200012,468.929993,450.089233,50405200
11/9/2021,469.320007,469.570007,465.880005,467.380005,448.601501,51149100
11/10/2021,465.579987,467.380005,462.040009,463.619995,444.992615,69429700
11/11/2021,465.209991,465.290009,463.75,463.769989,445.136536,34848500
11/12/2021,465.119995,467.859985,464.109985,467.269989,448.49588,53466700
11/15/2021,468.640015,468.809998,466.230011,467.429993,448.649475,46980500
11/16/2021,467.149994,470.48999,467.070007,469.279999,450.425171,48857500
11/17/2021,469,469.190002,467.480011,468.140015,449.330994,47858300
11/18/2021,469.23999,470.01001,466.339996,469.730011,450.857086,50625600
11/19/2021,469.609985,470.940002,468.5,468.890015,450.050842,57315600
11/22/2021,470.890015,473.540009,467.350006,467.570007,448.783875,72762000
11/23/2021,467.220001,469.100006,464.450012,468.190002,449.378937,73206500
11/24/2021,466.059998,469.570007,465.190002,469.440002,450.578735,61858800
11/26/2021,462.339996,463.899994,457.769989,458.970001,440.529419,112669600
11/29/2021,464.070007,466.559998,461.730011,464.600006,445.933197,86268800
11/30/2021,462,464.029999,455.299988,455.559998,437.256439,148559600
12/1/2021,461.640015,464.670013,450.290009,450.5,432.399719,131939200
12/2/2021,450.730011,459.070007,450.309998,457.399994,439.022522,127637800
12/3/2021,459.170013,460.299988,448.920013,453.420013,435.202423,137331600
12/6/2021,456.130005,460.790009,453.559998,458.790009,440.356628,98977500
12/7/2021,464.410004,468.880005,458.649994,468.279999,449.465332,95484700
12/8/2021,468.700012,470,466.829987,469.519989,450.655518,72238800
12/9/2021,468.149994,469.630005,466.140015,466.350006,447.612885,61272600
12/10/2021,469.230011,470.899994,466.51001,470.73999,451.826477,77159800
12/13/2021,470.190002,470.559998,466.269989,466.570007,447.824066,87724700
12/14/2021,463.089996,465.73999,460.25,463.359985,444.742981,97264100
12/15/2021,463.420013,470.859985,460.73999,470.600006,451.692108,116899300
12/16/2021,472.570007,472.869995,464.799988,466.450012,447.708893,116568600
12/17/2021,461.549988,464.73999,458.059998,459.869995,442.944,135511600
12/20/2021,454.480011,455.399994,451.140015,454.980011,438.233917,107134800
12/21/2021,458.609985,463.209991,456.309998,463.059998,446.016571,69806300
12/22/2021,462.790009,467.809998,462.579987,467.690002,450.476135,58890200
12/23/2021,468.75,472.190002,468.640015,470.600006,453.279022,56439700
12/27/2021,472.059998,477.309998,472.01001,477.26001,459.693909,56808600
12/28/2021,477.720001,478.809998,476.059998,476.869995,459.318237,47274600
12/29/2021,476.980011,478.559998,475.920013,477.480011,459.905853,54503000
12/30/2021,477.929993,479,475.670013,476.160004,458.634369,55329000
12/31/2021,475.640015,476.859985,474.670013,474.959991,457.478546,65237400
1/3/2022,476.299988,477.850006,473.850006,477.709991,460.127289,72668200
1/4/2022,479.220001,479.980011,475.579987,477.549988,459.973206,71178700
1/5/2022,477.160004,477.980011,468.279999,468.380005,451.140778,104538900
1/6/2022,467.890015,470.820007,465.429993,467.940002,450.716919,86858900
1/7/2022,467.950012,469.200012,464.649994,466.089996,448.935028,85111600
1/10/2022,462.700012,465.73999,456.600006,465.51001,448.376373,119362000
1/11/2022,465.230011,469.850006,462.049988,469.75,452.460327,74303100
1/12/2022,471.589996,473.200012,468.940002,471.019989,453.683563,67605400
1/13/2022,472.190002,472.880005,463.440002,464.529999,447.432404,91173100
1/14/2022,461.190002,465.089996,459.899994,464.720001,447.615448,95890900
1/18/2022,459.73999,459.959991,455.309998,456.48999,439.688354,109709100
1/19/2022,458.130005,459.609985,451.459991,451.75,435.122864,109357600
1/20/2022,453.75,458.73999,444.5,446.75,430.306824,122379700
1/21/2022,445.559998,448.059998,437.950012,437.980011,421.85965,202271200
1/24/2022,432.029999,440.380005,420.76001,439.839996,423.651215,251783900
1/25/2022,433.059998,439.720001,427.149994,434.470001,418.478821,167997300
1/26/2022,440.720001,444.040009,428.859985,433.380005,417.429016,186391100
1/27/2022,438.26001,441.589996,429.450012,431.23999,415.367706,149878300
1/28/2022,432.679993,442,427.820007,441.950012,425.683533,164457400
1/31/2022,441.23999,450.279999,439.809998,449.910004,433.350555,152251400
2/1/2022,450.679993,453.630005,446.940002,452.950012,436.278687,123155400
2/2/2022,455.5,458.119995,453.049988,457.350006,440.516724,117361000
2/3/2022,450.950012,452.970001,445.709991,446.600006,430.162354,118024400
2/4/2022,446.350006,452.779999,443.829987,448.700012,432.18512,118454400
2/7/2022,449.51001,450.98999,445.850006,447.26001,430.798126,84472900
2/8/2022,446.730011,451.920013,445.220001,450.940002,434.342621,81012000
2/9/2022,455.220001,457.880005,455.01001,457.540009,440.699707,92589900
2/10/2022,451.339996,457.709991,447.200012,449.320007,432.782288,140103700
2/11/2022,449.410004,451.609985,438.940002,440.459991,424.248322,153214600
2/14/2022,439.920013,441.600006,435.339996,439.019989,422.861359,123006300
2/15/2022,443.730011,446.279999,443.179993,446.100006,429.680786,88482700
2/16/2022,443.929993,448.059998,441.940002,446.600006,430.162354,84863600
2/17/2022,443.220001,446.570007,436.420013,437.059998,420.973511,102259100
2/18/2022,437.329987,438.660004,431.820007,434.230011,418.24765,132642900
2/22/2022,431.890015,435.5,425.859985,429.570007,413.759125,124391800
2/23/2022,432.660004,433.26001,421.350006,421.950012,406.419647,132578000
2/24/2022,411.019989,428.76001,410.640015,428.299988,412.535858,213942900
2/25/2022,429.609985,437.839996,427.859985,437.75,421.638153,121804500
2/28/2022,432.029999,438.200012,430.700012,436.630005,420.559326,145615000
3/1/2022,435.040009,437.170013,427.109985,429.980011,414.154144,137785900
3/2/2022,432.369995,439.720001,431.570007,437.890015,421.77298,117726500
3/3/2022,440.470001,441.109985,433.799988,435.709991,419.673157,105501700
3/4/2022,431.75,433.369995,427.880005,432.170013,416.263458,113978200
3/7/2022,431.549988,432.299988,419.359985,419.429993,403.992401,137896600
3/8/2022,419.619995,427.209991,415.119995,416.25,400.929474,164772700
3/9/2022,425.140015,429.51001,422.820007,427.410004,411.67865,116990800
3/10/2022,422.519989,426.429993,420.440002,425.480011,409.819733,93972700
3/11/2022,428.119995,428.769989,419.529999,420.070007,404.608826,95636300
3/14/2022,420.890015,424.549988,415.790009,417,401.651825,95729200
3/15/2022,419.769989,426.839996,418.420013,426.170013,410.484314,106219100
3/16/2022,429.890015,435.679993,424.799988,435.619995,419.586517,144954800
3/17/2022,433.589996,441.070007,433.190002,441.070007,424.835938,102676900
3/18/2022,438,444.859985,437.220001,444.519989,429.489105,106345500
3/21/2022,444.339996,446.459991,440.679993,444.390015,429.363434,88349800
3/22/2022,445.859985,450.579987,445.859985,449.589996,434.387604,74650400
3/23/2022,446.910004,448.48999,443.709991,443.799988,428.793396,79426100
3/24/2022,445.940002,450.5,444.76001,450.48999,435.257202,64736900
3/25/2022,451.160004,452.980011,448.429993,452.690002,437.382843,77101300
3/28/2022,452.059998,455.910004,450.059998,455.910004,440.493927,68529800
3/29/2022,460.019989,462.070007,457.179993,461.549988,445.943207,86581500
3/30/2022,460.339996,461.200012,456.470001,458.700012,443.189636,79666900
3/31/2022,457.890015,458.76001,451.160004,451.640015,436.368286,121699900
4/1/2022,453.309998,453.459991,449.140015,452.920013,437.605042,89048800
4/4/2022,453.130005,456.910004,452.26001,456.799988,441.35379,59601000
4/5/2022,455.220001,457.829987,449.820007,451.029999,435.778961,74214500
4/6/2022,446.890015,448.929993,443.470001,446.519989,431.421448,106898000
4/7/2022,445.589996,450.690002,443.529999,448.769989,433.595398,78097200
4/8/2022,447.970001,450.630005,445.940002,447.570007,432.435944,79272700
4/11/2022,444.109985,445,439.390015,439.920013,425.044617,89770500
4/12/2022,443.079987,445.75,436.649994,438.290009,423.469727,84363600
4/13/2022,438.029999,444.109985,437.839996,443.309998,428.319977,74070400
4/14/2022,443.549988,444.730011,437.679993,437.790009,422.986633,97869500
4/18/2022,436.809998,439.75,435.609985,437.970001,423.160583,66002500
4/19/2022,437.859985,445.799988,437.679993,445.040009,429.991486,77821000
4/20/2022,446.920013,447.570007,443.480011,444.709991,429.672607,65224400
4/21/2022,448.540009,450.01001,437.100006,438.059998,423.247498,85417300
4/22/2022,436.910004,438.079987,425.440002,426.040009,411.633942,132471800
4/25/2022,423.670013,428.690002,418.839996,428.51001,414.020447,119647700
4/26/2022,425.829987,426.040009,416.070007,416.100006,402.03009,103996300
4/27/2022,417.23999,422.920013,415.01001,417.269989,403.160492,122030000
4/28/2022,422.290009,429.640015,417.600006,427.809998,413.344147,105449100
4/29/2022,423.589996,425.869995,411.209991,412,398.068695,145491100
5/2/2022,412.070007,415.920013,405.019989,414.480011,400.464874,158312500
5/3/2022,415.01001,418.929993,413.359985,416.380005,402.300537,100028200
5/4/2022,417.079987,429.660004,413.709991,429.059998,414.551819,144247900
5/5/2022,424.549988,425,409.440002,413.809998,399.817474,172929100
5/6/2022,411.100006,414.799988,405.730011,411.339996,397.431,151770800
5/9/2022,405.100006,406.410004,396.5,398.170013,384.70636,155586100
5/10/2022,404.48999,406.079987,394.820007,399.089996,385.595215,132497200
5/11/2022,398.070007,404.040009,391.959991,392.75,379.469604,142361000
5/12/2022,389.369995,395.799988,385.149994,392.339996,379.073456,125090800
5/13/2022,396.709991,403.179993,395.609985,401.720001,388.136322,104174400
5/16/2022,399.980011,403.970001,397.600006,400.089996,386.561401,78622400
5/17/2022,406.529999,408.570007,402.579987,408.320007,394.513092,83029700
5/18/2022,403.5,403.799988,390.549988,391.859985,378.60968,117674500
5/19/2022,388.619995,394.140015,387.109985,389.459991,376.290894,98510700
5/20/2022,393.25,397.029999,380.540009,389.630005,376.455078,131432200
5/23/2022,392.829987,397.730011,390.380005,396.920013,383.498596,76414900
5/24/2022,392.559998,395.149994,386.959991,393.890015,380.571075,91448800
5/25/2022,392.309998,399.450012,391.890015,397.369995,383.93335,91472900
5/26/2022,398.670013,407.040009,398.450012,405.309998,391.604919,82168300
5/27/2022,407.910004,415.380005,407.700012,415.26001,401.218475,84768700
5/31/2022,413.549988,416.459991,410.029999,412.929993,398.967224,95937000
6/1/2022,415.170013,416.23999,406.929993,409.589996,395.740173,86585800
6/2/2022,409.420013,417.440002,407.040009,417.390015,403.276459,79609600
6/3/2022,412.399994,414.040009,409.51001,410.540009,396.658081,71874300
6/6/2022,414.779999,416.609985,410.549988,411.790009,397.865814,57508900
6/7/2022,408.100006,416.220001,407.609985,415.73999,401.682251,59272400
6/8/2022,413.929993,415.820007,410.380005,411.220001,397.315094,64350000
6/9/2022,409.339996,411.73999,401.440002,401.440002,387.865753,86289800
6/10/2022,394.880005,395.779999,389.75,389.799988,376.619354,132893900
6/13/2022,379.850006,381.809998,373.299988,375,362.319794,170004900
6/14/2022,376.850006,377.940002,370.589996,373.869995,361.228027,104011800
6/15/2022,377.359985,383.899994,372.119995,379.200012,366.377808,125666800
6/16/2022,370.51001,370.940002,364.079987,366.649994,354.252106,134473300
6/17/2022,365.51001,369.380005,362.170013,365.859985,355.015808,111113900
6/21/2022,371.890015,376.529999,371.809998,375.070007,363.952881,76811900
6/22/2022,370.619995,378.720001,370.179993,374.390015,363.29306,90059400
6/23/2022,376.640015,378.829987,372.890015,378.059998,366.854187,79292100
6/24/2022,381.399994,390.089996,381.369995,390.079987,378.517944,98050300
6/27/2022,391.049988,391.359985,387.440002,388.589996,377.072144,66009600
6/28/2022,390.230011,393.160004,380.529999,380.649994,369.367432,86548900
6/29/2022,381.230011,382.269989,378.420013,380.339996,369.066681,65676000
6/30/2022,376.23999,380.660004,372.559998,377.25,366.068237,112508300
7/1/2022,376.559998,381.700012,373.799988,381.23999,369.939972,74839700
7/5/2022,375.880005,381.980011,372.899994,381.959991,370.638641,81438000
7/6/2022,382.109985,385.869995,379.600006,383.25,371.890411,70426200
7/7/2022,385.119995,389.829987,383.269989,388.98999,377.460236,64525900
7/8/2022,387.269989,390.640015,385.660004,388.670013,377.149719,72397800
7/11/2022,385.850006,386.869995,383.5,384.230011,372.84137,58366900
7/12/2022,383.649994,386.160004,378.98999,380.829987,369.542114,62219200
7/13/2022,375.100006,381.920013,374.660004,378.829987,367.601349,84224600
7/14/2022,373.609985,379.049988,371.040009,377.910004,366.708679,89704800
7/15/2022,382.549988,385.25,380.540009,385.130005,373.714661,79060400
7/18/2022,388.380005,389.089996,380.660004,381.950012,370.628937,63203600
7/19/2022,386.079987,392.869995,385.390015,392.269989,380.642975,78506000
7/20/2022,392.470001,396.26001,391.029999,394.769989,383.068909,71843800
7/21/2022,394.160004,398.839996,391.630005,398.790009,386.969788,64903900
7/22/2022,398.920013,400.179993,392.75,395.089996,383.379456,72197300
7/25/2022,395.75,396.470001,393.209991,395.570007,383.845215,53631500
7/26/2022,393.839996,394.059998,389.950012,390.890015,379.303986,52946400
7/27/2022,394.359985,402.880005,394.049988,401.040009,389.153137,82342100
7/28/2022,401.890015,406.799988,398.149994,406.070007,394.033966,73966600
7/29/2022,407.579987,413.029999,406.769989,411.98999,399.778534,87003700
8/1/2022,409.149994,413.410004,408.399994,410.769989,398.594666,69997500
8/2/2022,409.119995,413,406.820007,408.059998,395.965027,63435400
8/3/2022,410.299988,415.679993,410,414.450012,402.165649,67820600
8/4/2022,414.369995,415.089996,412.440002,414.170013,401.893921,45656600
8/5/2022,409.660004,414.149994,409.600006,413.470001,401.214661,56814900
8/8/2022,415.25,417.619995,411.829987,412.98999,400.748871,53886100
8/9/2022,412.220001,412.75,410.220001,411.350006,399.157501,44931800
8/10/2022,418.779999,420.140015,416.720001,419.98999,407.541443,68665700
8/11/2022,422.98999,424.950012,419.209991,419.98999,407.541443,59489700
8/12/2022,422.029999,427.209991,421.029999,427.100006,414.440704,61694500
8/15/2022,424.769989,429.410004,424.709991,428.859985,416.148468,54048300
8/16/2022,427.730011,431.730011,426.880005,429.700012,416.963562,59289000
8/17/2022,425.910004,429.5,424.540009,426.649994,414.003967,63563400
8/18/2022,426.859985,428.609985,425.5,427.890015,415.207275,49023200
8/19/2022,424.980011,425.26001,421.220001,422.140015,409.627686,68016900
8/22/2022,417.049988,417.230011,412.399994,413.350006,401.098236,77695600
8/23/2022,412.899994,415.420013,411.769989,412.350006,400.127838,49105200
8/24/2022,412.109985,415.109985,411.390015,413.670013,401.408752,49177800
8/25/2022,415.23999,419.559998,414.089996,419.51001,407.075653,50942300
8/26/2022,419.390015,419.959991,405.25,405.309998,393.296539,103087000
8/29/2022,402.200012,405.839996,401.200012,402.630005,390.696014,65370800
8/30/2022,403.850006,404.100006,396,398.209991,386.406921,85652400
8/31/2022,399.929993,401.23999,395.040009,395.179993,383.466736,76029700
9/1/2022,392.890015,396.779999,390.040009,396.420013,384.670074,78740100
9/2/2022,400.279999,401.559998,390.329987,392.23999,380.613922,99632100
9/6/2022,393.130005,394.119995,388.420013,390.76001,379.177795,76637400
9/7/2022,390.429993,398.589996,390.200012,397.779999,385.989716,70964200
9/8/2022,395.390015,400.859985,394.119995,400.380005,388.512634,80821700
9/9/2022,402.73999,407.51001,402.459991,406.600006,394.54834,76706900
9/12/2022,408.779999,411.730011,408.459991,410.970001,398.788757,69256300
9/13/2022,401.829987,403.100006,391.920013,393.100006,381.448456,122947100
9/14/2022,394.470001,396.200012,391.119995,394.600006,382.903992,85023700
9/15/2022,392.959991,395.959991,388.779999,390.119995,378.556763,87633800
9/16/2022,384.140015,386.25,382.109985,385.559998,375.668823,103084800
9/19/2022,382.26001,388.549988,382.179993,388.549988,378.582062,73278500
9/20/2022,385.059998,386.119995,381.200012,384.089996,374.236481,77274900
9/21/2022,386.109985,389.309998,377.380005,377.390015,367.708405,106746600
9/22/2022,376.579987,378.299988,373.440002,374.220001,364.61972,89472600
9/23/2022,370.579987,370.619995,363.290009,367.950012,358.51062,122346900
9/26/2022,366.410004,370.209991,363.029999,364.309998,354.963928,92581200
9/27/2022,368.019989,370.399994,360.869995,363.380005,354.057831,108294100
9/28/2022,364.380005,372.299988,362.600006,370.529999,361.024384,110802200
